order_id,order_hour,city_tier,pricing_model,checkout_layout,basket_value_usd,delivery_time_min,net_margin_usd
ORD-501947,12,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,34.4,32.0,4.49
ORD-501948,9,tier_2_regional,fixed_low_fee,one_click_express,24.1,37.0,3.26
ORD-501949,17,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,31.43,31.0,4.77
ORD-501950,17,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,30.92,17.0,6.03
ORD-501951,16,tier_2_regional,fixed_low_fee,one_click_express,31.05,42.0,1.19
ORD-501952,9,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,57.58,27.0,7.07
ORD-501953,18,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,17.08,35.0,3.18
ORD-501954,8,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,36.85,22.0,-0.13
ORD-501955,22,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,19.0,36.0,-6.97
ORD-501956,9,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,23.19,30.0,3.08
ORD-501957,9,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,47.92,33.0,4.32
ORD-501958,10,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,38.6,24.0,9.46
ORD-501959,21,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,27.99,36.0,4.23
ORD-501960,11,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,42.74,32.0,3.5
ORD-501961,15,tier_2_regional,fixed_low_fee,one_click_express,39.69,19.0,5.05
ORD-501962,11,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,29.57,22.0,1.97
ORD-501963,9,tier_3_small,fixed_low_fee,one_click_express,24.65,32.0,5.77
ORD-501964,8,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,29.37,21.0,3.75
ORD-501965,19,tier_1_megacity,dynamic_surge_multiplier,one_click_express,38.16,31.0,2.26
ORD-501966,12,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,33.42,20.0,5.12
ORD-501967,18,tier_3_small,tiered_basket_subsidy,one_click_express,13.38,28.0,8.21
ORD-501968,8,tier_1_megacity,tiered_basket_subsidy,one_click_express,48.86,20.0,5.76
ORD-501969,21,tier_1_megacity,fixed_low_fee,one_click_express,37.46,33.0,5.84
ORD-501970,21,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,20.32,17.0,6.5
ORD-501971,17,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,20.16,36.0,2.37
ORD-501972,21,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,44.01,40.0,1.74
ORD-501973,22,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,9.9,22.0,-0.51
ORD-501974,10,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,33.86,24.0,7.39
ORD-501975,10,tier_2_regional,fixed_low_fee,one_click_express,24.12,42.0,5.35
ORD-501976,15,tier_1_megacity,tiered_basket_subsidy,one_click_express,34.45,55.0,4.7
ORD-501977,19,tier_2_regional,fixed_low_fee,upsell_grid_modal,34.2,49.0,2.95
ORD-501978,14,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,33.27,38.0,4.37
ORD-501979,10,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,33.12,27.0,12.59
ORD-501980,10,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,49.43,42.0,5.32
ORD-501981,8,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,39.57,38.0,6.11
ORD-501982,16,tier_1_megacity,fixed_low_fee,upsell_grid_modal,55.32,28.0,4.74
ORD-501983,22,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,27.22,21.0,12.29
ORD-501984,14,tier_2_regional,dynamic_surge_multiplier,one_click_express,29.64,38.0,0.71
ORD-501985,15,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,47.13,31.0,3.59
ORD-501986,20,tier_2_regional,fixed_low_fee,one_click_express,29.76,39.0,1.64
ORD-501987,17,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,30.23,20.0,8.59
ORD-501988,19,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,32.49,35.0,5.16
ORD-501989,18,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,53.85,34.0,8.72
ORD-501990,10,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,37.09,26.0,3.83
ORD-501991,19,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,42.96,35.0,3.26
ORD-501992,14,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,21.61,28.0,8.41
ORD-501993,9,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,38.99,31.0,5.12
ORD-501994,10,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,59.14,23.0,13.94
ORD-501995,9,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,30.35,36.0,5.11
ORD-501996,22,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,37.27,34.0,6.31
ORD-501997,21,tier_3_small,fixed_low_fee,one_click_express,13.47,33.0,5.52
ORD-501998,21,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,25.59,15.0,9.88
ORD-501999,15,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,18.8,23.0,11.91
ORD-502000,21,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,24.95,36.0,6.42
ORD-502001,23,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,24.1,33.0,-0.2
ORD-502002,22,tier_1_megacity,tiered_basket_subsidy,one_click_express,31.8,23.0,6.74
ORD-502003,16,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,46.72,21.0,7.95
ORD-502004,14,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,36.81,38.0,8.6
ORD-502005,10,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,41.74,32.0,2.74
ORD-502006,16,tier_1_megacity,dynamic_surge_multiplier,one_click_express,40.91,32.0,7.13
ORD-502007,18,tier_1_megacity,fixed_low_fee,upsell_grid_modal,57.5,46.0,5.34
ORD-502008,22,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,34.22,16.0,8.57
ORD-502009,22,tier_2_regional,tiered_basket_subsidy,one_click_express,31.42,29.0,6.31
ORD-502010,16,tier_1_megacity,dynamic_surge_multiplier,one_click_express,30.67,41.0,8.12
ORD-502011,18,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,14.12,17.0,0.7
ORD-502012,9,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,34.02,29.0,0.58
ORD-502013,12,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,14.16,26.0,0.94
ORD-502014,11,tier_2_regional,tiered_basket_subsidy,one_click_express,16.56,17.0,7.39
ORD-502015,12,tier_1_megacity,fixed_low_fee,one_click_express,39.79,22.0,4.06
ORD-502016,19,tier_2_regional,fixed_low_fee,one_click_express,28.12,30.0,5.05
ORD-502017,16,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,53.38,19.0,6.16
ORD-502018,22,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,41.49,32.0,3.32
ORD-502019,23,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,13.01,10.0,5.25
ORD-502020,15,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,21.6,41.0,6.95
ORD-502021,19,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,41.88,38.0,6.41
ORD-502022,12,tier_2_regional,fixed_low_fee,one_click_express,8.0,28.0,6.5
ORD-502023,13,tier_1_megacity,dynamic_surge_multiplier,one_click_express,58.87,47.0,9.75
ORD-502024,19,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,46.26,33.0,9.62
ORD-502025,15,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,35.93,20.0,5.02
ORD-502026,10,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,23.34,26.0,6.81
ORD-502027,10,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,17.65,22.0,6.19
ORD-502028,8,tier_1_megacity,tiered_basket_subsidy,one_click_express,39.52,28.0,9.34
ORD-502029,18,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,25.61,32.0,-1.44
ORD-502030,22,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,50.36,41.0,-2.2
ORD-502031,16,tier_1_megacity,dynamic_surge_multiplier,one_click_express,31.26,40.0,7.95
ORD-502032,15,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,55.1,40.0,7.31
ORD-502033,17,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,29.98,21.0,7.55
ORD-502034,10,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,29.99,20.0,6.95
ORD-502035,21,tier_3_small,tiered_basket_subsidy,gamified_loyalty_bar,31.23,16.0,7.86
ORD-502036,20,tier_3_small,dynamic_surge_multiplier,one_click_express,34.11,15.0,7.33
ORD-502037,8,tier_2_regional,tiered_basket_subsidy,one_click_express,36.0,41.0,5.08
ORD-502038,14,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,43.94,17.0,7.58
ORD-502039,13,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,40.69,22.0,14.59
ORD-502040,13,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,23.05,25.0,4.14
ORD-502041,8,tier_1_megacity,fixed_low_fee,one_click_express,38.02,38.0,3.32
ORD-502042,15,tier_2_regional,dynamic_surge_multiplier,one_click_express,39.89,32.0,8.71
ORD-502043,14,tier_3_small,fixed_low_fee,upsell_grid_modal,26.49,33.0,3.13
ORD-502044,20,tier_2_regional,tiered_basket_subsidy,one_click_express,514.0,38.0,137.38
ORD-502045,23,tier_1_megacity,tiered_basket_subsidy,one_click_express,36.92,44.0,3.41
ORD-502046,15,tier_2_regional,dynamic_surge_multiplier,one_click_express,28.33,36.0,-1.42
ORD-502047,15,tier_3_small,tiered_basket_subsidy,gamified_loyalty_bar,46.92,37.0,8.2
ORD-502048,23,tier_2_regional,fixed_low_fee,upsell_grid_modal,34.21,30.0,4.91
ORD-502049,23,tier_3_small,fixed_low_fee,gamified_loyalty_bar,31.7,26.0,6.76
ORD-502050,18,tier_2_regional,fixed_low_fee,one_click_express,30.77,42.0,4.09
ORD-502051,19,tier_3_small,fixed_low_fee,upsell_grid_modal,32.63,33.0,7.55
ORD-502052,8,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,49.91,45.0,13.84
ORD-502053,12,tier_1_megacity,fixed_low_fee,one_click_express,37.81,21.0,2.02
ORD-502054,19,tier_2_regional,tiered_basket_subsidy,one_click_express,18.98,20.0,5.05
ORD-502055,22,tier_1_megacity,tiered_basket_subsidy,one_click_express,17.02,31.0,1.95
ORD-502056,9,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,34.47,34.0,9.87
ORD-502057,8,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,17.24,31.0,8.15
ORD-502058,15,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,29.8,16.0,5.5
ORD-502059,13,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,49.98,40.0,9.37
ORD-502060,19,tier_2_regional,fixed_low_fee,upsell_grid_modal,20.21,18.0,3.51
ORD-502061,14,tier_1_megacity,fixed_low_fee,one_click_express,34.75,19.0,2.04
ORD-502062,18,tier_1_megacity,dynamic_surge_multiplier,one_click_express,46.38,29.0,0.56
ORD-502063,10,tier_1_megacity,dynamic_surge_multiplier,one_click_express,37.11,21.0,12.68
ORD-502064,8,tier_1_megacity,dynamic_surge_multiplier,one_click_express,49.22,32.0,8.88
ORD-502065,17,tier_2_regional,fixed_low_fee,upsell_grid_modal,27.43,39.0,1.68
ORD-502066,23,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,30.6,32.0,8.5
ORD-502067,12,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,26.4,20.0,0.35
ORD-502068,11,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,56.68,30.0,8.35
ORD-502069,19,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,31.18,12.0,6.15
ORD-502070,17,tier_1_megacity,tiered_basket_subsidy,one_click_express,36.05,33.0,7.19
ORD-502071,21,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,39.28,37.0,6.23
ORD-502072,20,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,24.22,15.0,2.25
ORD-502073,8,tier_1_megacity,fixed_low_fee,upsell_grid_modal,44.11,27.0,6.18
ORD-502074,23,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,30.79,43.0,10.45
ORD-502075,19,tier_3_small,tiered_basket_subsidy,gamified_loyalty_bar,38.89,29.0,8.63
ORD-502076,10,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,28.52,26.0,8.63
ORD-502077,16,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,44.98,30.0,8.01
ORD-502078,22,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,50.66,31.0,6.53
ORD-502079,21,tier_3_small,fixed_low_fee,one_click_express,19.49,28.0,5.69
ORD-502080,14,tier_1_megacity,fixed_low_fee,upsell_grid_modal,55.67,17.0,9.59
ORD-502081,17,tier_2_regional,fixed_low_fee,one_click_express,26.96,40.0,1.7
ORD-502082,8,tier_1_megacity,dynamic_surge_multiplier,one_click_express,50.45,34.0,13.02
ORD-502083,21,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,48.41,25.0,1.6
ORD-502084,13,tier_1_megacity,fixed_low_fee,one_click_express,38.14,18.0,5.26
ORD-502085,16,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,31.32,10.0,7.24
ORD-502086,18,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,20.78,37.0,-2.75
ORD-502087,21,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,27.73,35.0,4.01
ORD-502088,19,tier_2_regional,tiered_basket_subsidy,one_click_express,23.41,35.0,6.15
ORD-502089,19,tier_3_small,dynamic_surge_multiplier,one_click_express,21.91,28.0,11.65
ORD-502090,9,tier_2_regional,dynamic_surge_multiplier,one_click_express,8.47,29.0,9.26
ORD-502091,22,tier_1_megacity,fixed_low_fee,one_click_express,38.56,40.0,4.08
ORD-502092,11,tier_2_regional,fixed_low_fee,one_click_express,19.46,12.0,4.47
ORD-502093,19,tier_2_regional,fixed_low_fee,upsell_grid_modal,51.79,21.0,5.81
ORD-502094,22,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,26.61,12.0,-1.37
ORD-502095,10,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,28.45,27.0,-1.17
ORD-502096,21,tier_2_regional,tiered_basket_subsidy,one_click_express,18.79,41.0,8.0
ORD-502097,22,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,55.16,35.0,5.58
ORD-502098,23,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,43.62,19.0,4.25
ORD-502099,20,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,18.47,43.0,2.82
ORD-502100,16,tier_2_regional,fixed_low_fee,one_click_express,32.45,28.0,3.22
ORD-502101,14,tier_2_regional,fixed_low_fee,upsell_grid_modal,35.6,31.0,2.87
ORD-502102,18,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,24.24,47.0,4.57
ORD-502103,22,tier_1_megacity,fixed_low_fee,upsell_grid_modal,57.72,31.0,3.24
ORD-502104,9,tier_1_megacity,dynamic_surge_multiplier,one_click_express,53.44,45.0,9.93
ORD-502105,23,tier_1_megacity,fixed_low_fee,upsell_grid_modal,44.16,22.0,6.7
ORD-502106,19,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,34.63,30.0,4.38
ORD-502107,14,tier_3_small,fixed_low_fee,gamified_loyalty_bar,19.63,14.0,0.76
ORD-502108,9,tier_2_regional,dynamic_surge_multiplier,one_click_express,35.44,41.0,10.07
ORD-502109,9,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,27.7,27.0,10.16
ORD-502110,22,tier_2_regional,tiered_basket_subsidy,one_click_express,37.87,25.0,6.35
ORD-502111,8,tier_2_regional,dynamic_surge_multiplier,one_click_express,22.07,32.0,2.61
ORD-502112,16,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,24.02,14.0,5.92
ORD-502113,16,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,39.35,32.0,8.09
ORD-502114,18,tier_1_megacity,fixed_low_fee,one_click_express,33.51,48.0,4.91
ORD-502115,12,tier_3_small,dynamic_surge_multiplier,one_click_express,20.07,25.0,7.78
ORD-502116,15,tier_1_megacity,fixed_low_fee,one_click_express,31.8,37.0,3.0
ORD-502117,14,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,30.31,42.0,1.11
ORD-502118,19,tier_1_megacity,dynamic_surge_multiplier,one_click_express,38.77,10.0,9.98
ORD-502119,15,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,46.42,19.0,3.84
ORD-502120,18,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,27.17,34.0,1.76
ORD-502121,9,tier_1_megacity,dynamic_surge_multiplier,one_click_express,31.87,32.0,11.03
ORD-502122,8,tier_1_megacity,fixed_low_fee,upsell_grid_modal,49.11,26.0,4.7
ORD-502123,10,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,23.74,21.0,1.18
ORD-502124,14,tier_1_megacity,fixed_low_fee,one_click_express,40.87,26.0,2.87
ORD-502125,19,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,31.87,26.0,4.43
ORD-502126,21,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,43.52,28.0,10.26
ORD-502127,9,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,40.55,35.0,9.4
ORD-502128,12,tier_1_megacity,fixed_low_fee,one_click_express,48.61,21.0,4.67
ORD-502129,21,tier_1_megacity,tiered_basket_subsidy,one_click_express,67.25,30.0,2.59
ORD-502130,8,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,41.68,37.0,4.85
ORD-502131,22,tier_1_megacity,dynamic_surge_multiplier,one_click_express,40.68,39.0,6.69
ORD-502132,22,tier_2_regional,fixed_low_fee,one_click_express,35.68,38.0,2.75
ORD-502133,11,tier_1_megacity,fixed_low_fee,upsell_grid_modal,46.97,34.0,4.24
ORD-502134,10,tier_2_regional,fixed_low_fee,one_click_express,28.1,37.0,6.05
ORD-502135,12,tier_1_megacity,tiered_basket_subsidy,one_click_express,36.19,39.0,4.54
ORD-502136,17,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,32.96,47.0,3.56
ORD-502137,10,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,51.75,26.0,4.76
ORD-502138,23,tier_1_megacity,dynamic_surge_multiplier,one_click_express,27.93,20.0,4.53
ORD-502139,9,tier_1_megacity,tiered_basket_subsidy,one_click_express,38.44,22.0,6.29
ORD-502140,22,tier_2_regional,fixed_low_fee,one_click_express,27.79,32.0,3.78
ORD-502141,17,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,45.21,29.0,4.4
ORD-502142,12,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,37.28,19.0,6.27
ORD-502143,13,tier_2_regional,dynamic_surge_multiplier,one_click_express,27.77,35.0,9.95
ORD-502144,19,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,32.73,28.0,5.29
ORD-502145,22,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,22.64,24.0,8.76
ORD-502146,22,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,45.69,24.0,6.5
ORD-502147,15,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,34.31,27.0,4.29
ORD-502148,8,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,48.55,35.0,-9.25
ORD-502149,12,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,41.41,29.0,7.66
ORD-502150,9,tier_3_small,fixed_low_fee,upsell_grid_modal,24.81,38.0,4.99
ORD-502151,8,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,25.74,36.0,7.8
ORD-502152,23,tier_3_small,fixed_low_fee,gamified_loyalty_bar,20.51,16.0,4.89
ORD-502153,17,tier_3_small,fixed_low_fee,gamified_loyalty_bar,27.64,33.0,5.98
ORD-502154,20,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,46.59,27.0,8.29
ORD-502155,19,tier_3_small,tiered_basket_subsidy,one_click_express,14.41,25.0,6.01
ORD-502156,21,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,33.66,42.0,8.62
ORD-502157,19,tier_3_small,fixed_low_fee,one_click_express,24.37,33.0,3.33
ORD-502158,18,tier_2_regional,fixed_low_fee,one_click_express,32.97,23.0,5.97
ORD-502159,20,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,28.23,29.0,-4.73
ORD-502160,10,tier_1_megacity,dynamic_surge_multiplier,one_click_express,42.35,34.0,13.0
ORD-502161,19,tier_1_megacity,fixed_low_fee,upsell_grid_modal,41.35,27.0,5.39
ORD-502162,16,tier_3_small,tiered_basket_subsidy,one_click_express,24.32,43.0,7.29
ORD-502163,9,tier_2_regional,dynamic_surge_multiplier,one_click_express,34.27,40.0,11.09
ORD-502164,12,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,22.82,24.0,3.87
ORD-502165,10,tier_2_regional,dynamic_surge_multiplier,one_click_express,35.74,16.0,12.33
ORD-502166,12,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,23.76,29.0,3.29
ORD-502167,11,tier_1_megacity,dynamic_surge_multiplier,one_click_express,22.17,29.0,9.34
ORD-502168,16,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,23.57,22.0,2.52
ORD-502169,23,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,44.82,36.0,8.42
ORD-502170,9,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,13.53,33.0,10.7
ORD-502171,9,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,49.46,30.0,4.84
ORD-502172,11,tier_3_small,tiered_basket_subsidy,one_click_express,31.13,24.0,6.13
ORD-502173,19,tier_1_megacity,dynamic_surge_multiplier,one_click_express,35.27,46.0,6.39
ORD-502174,10,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,20.57,22.0,4.12
ORD-502175,22,tier_2_regional,fixed_low_fee,one_click_express,25.78,34.0,0.36
ORD-502176,14,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,28.67,46.0,5.83
ORD-502177,15,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,48.29,23.0,3.36
ORD-502178,12,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,30.61,38.0,2.45
ORD-502179,21,tier_2_regional,fixed_low_fee,upsell_grid_modal,31.31,19.0,3.3
ORD-502180,14,tier_1_megacity,fixed_low_fee,upsell_grid_modal,43.46,38.0,8.42
ORD-502181,21,tier_3_small,fixed_low_fee,upsell_grid_modal,30.77,29.0,4.14
ORD-502182,23,tier_3_small,dynamic_surge_multiplier,one_click_express,20.95,26.0,4.91
ORD-502183,19,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,24.64,22.0,2.85
ORD-502184,17,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,34.82,37.0,2.78
ORD-502185,13,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,24.72,38.0,9.98
ORD-502186,15,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,41.35,29.0,3.35
ORD-502187,20,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,21.82,-99.0,0.31
ORD-502188,22,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,34.47,51.0,10.19
ORD-502189,16,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,40.73,11.0,1.98
ORD-502190,12,tier_2_regional,dynamic_surge_multiplier,one_click_express,41.44,48.0,7.84
ORD-502191,18,tier_1_megacity,fixed_low_fee,one_click_express,37.97,40.0,3.18
ORD-502192,14,tier_1_megacity,tiered_basket_subsidy,one_click_express,36.79,37.0,6.74
ORD-502193,22,tier_1_megacity,tiered_basket_subsidy,one_click_express,43.04,19.0,1.14
ORD-502194,21,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,60.74,24.0,9.38
ORD-502195,20,tier_2_regional,fixed_low_fee,upsell_grid_modal,43.33,34.0,4.62
ORD-502196,14,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,58.68,33.0,11.19
ORD-502197,20,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,35.32,33.0,9.94
ORD-502198,23,tier_3_small,tiered_basket_subsidy,one_click_express,12.25,27.0,4.98
ORD-502199,12,tier_2_regional,dynamic_surge_multiplier,one_click_express,33.93,26.0,12.53
ORD-502200,18,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,57.36,39.0,9.25
ORD-502201,21,tier_1_megacity,fixed_low_fee,one_click_express,43.36,39.0,6.14
ORD-502202,10,tier_1_megacity,tiered_basket_subsidy,one_click_express,41.28,29.0,10.9
ORD-502203,23,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,37.97,34.0,4.25
ORD-502204,22,tier_2_regional,fixed_low_fee,one_click_express,34.68,24.0,3.42
ORD-502205,23,tier_3_small,fixed_low_fee,upsell_grid_modal,32.43,22.0,4.53
ORD-502206,11,tier_2_regional,dynamic_surge_multiplier,one_click_express,40.48,29.0,12.5
ORD-502207,11,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,36.42,43.0,5.31
ORD-502208,9,tier_1_megacity,dynamic_surge_multiplier,one_click_express,35.57,39.0,15.79
ORD-502209,11,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,47.34,24.0,8.23
ORD-502210,10,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,33.19,57.0,9.35
ORD-502211,13,tier_1_megacity,fixed_low_fee,upsell_grid_modal,31.98,28.0,3.07
ORD-502212,11,tier_1_megacity,fixed_low_fee,upsell_grid_modal,46.72,35.0,5.38
ORD-502213,8,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,57.95,33.0,5.35
ORD-502214,20,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,50.83,34.0,4.23
ORD-502215,23,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,46.23,30.0,4.64
ORD-502216,10,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,41.27,34.0,11.13
ORD-502217,8,tier_1_megacity,fixed_low_fee,one_click_express,33.72,,3.84
ORD-502218,18,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,46.65,28.0,2.3
ORD-502219,20,tier_2_regional,fixed_low_fee,upsell_grid_modal,26.36,45.0,6.94
ORD-502220,21,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,41.47,26.0,12.33
ORD-502221,20,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,35.25,32.0,5.16
ORD-502222,21,tier_1_megacity,fixed_low_fee,one_click_express,27.97,27.0,2.91
ORD-502223,13,tier_1_megacity,fixed_low_fee,one_click_express,38.35,24.0,4.51
ORD-502224,10,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,25.98,19.0,0.98
